标题,介绍,点击量,网址链接,PageUrl
合力20-25平衡重式内燃叉车, 性能上通过优化组合，利用现代科学技术使一些装置具有智能化、自动化的功能，使整机具有良好的使用性与先进性……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
斗山D45S-5内燃平衡重式叉车,主要特点- 优化的操纵舒适度和安全性- 成熟且坚固耐用的组件- 动力强劲、节能和高性能的柴油 和 LPG 发动机，兼具下述特点：低排放，最低限度的振动-更好的维护能力和可维修性-几……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
现代HC/HD20G柴油叉车,强劲的发动机系统选用久经市场考验，质量备受用户认可的HMC D4BB系列发动机。强劲的功率储备，无论多么恶劣的工况都从容应对……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
华南重工HNF200M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
龙工LG30D（T）III内燃叉车,1. 流畅新颖的造型，具有汽车设计元素配重，个性坚韧、动感十足2. 合理的油路布局和管路设计，降低了油压损耗，防止油温过高3. 高强度整体式发动机机罩和一体冲压成型的安全架在操作中……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
三菱FD系列|6.0~7.0吨内燃叉车,型 号产地动力形式重 量载荷中心距额定功率FD60日本柴油6000 (kg)600 (mm)70/2300 (kW/rpm)FD70日本柴油7000 (kg)600 (mm)70/……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
东方红CPCD202吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
江淮重工CPC42H内燃叉车,型号CPC42H动力形式柴油额定载荷kg4200载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm3099车体宽度mm1500总高mm2260发动机新昌A498BP……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
大连叉车CPCD100平衡重式内燃叉车(10-15吨),……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
柳工CLG2160H内燃平衡重式叉车,·CUMMINS公司QSB6.7发动机，高性能、低油耗，低速大扭矩，储备功率大……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
合力α系列2-3.5t平衡重式内燃叉车,空气吸入系统 空气吸入口安装在护顶架支柱的上方，这样可远离车轮产生的灰尘，发动机吸入了干净的空气，从而降低了噪音……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
斗山D45S-5内燃平衡重式叉车,主要特点- 优化的操纵舒适度和安全性- 成熟且坚固耐用的组件- 动力强劲、节能和高性能的柴油 和 LPG 发动机，兼具下述特点：低排放，最低限度的振动-更好的维护能力和可维修性-几……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
现代HC/HD20E(07)柴油叉车,强劲的发动机系统发动机系统采用韩国现代本部所用发动机……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
华南重工HNF160M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
龙工LG40D（T）III内燃叉车,?整车外形沿用龙工叉车统一的脸谱造型，外观新颖、整车线型简洁流畅、赏心悦目；?采用国际领先人机工程和CAE技术，加大了操作空间，驾驶员更加舒适，有效提高作业效率和安全；?机罩开启角……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
东方红CPC202吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
江淮重工CPCD40H内燃叉车,型号CPCD40H动力形式柴油额定载荷kg4000载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm3950车体宽度mm1410总高mm2085发动机国产A498B……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
大连叉车CPCD100平衡重式内燃叉车石材市场专用车,……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
合力2-3.5t平衡重式内燃叉车, 最新技术设计、制造的全新系列叉车，为您提供了卓越的工作性能。HELI叉车高水准的操作性能、舒适的驾驶感受、简易安全的操作，将使您的工作更加得心应手……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
斗山D33S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
现代CPQD20G/25G柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
华南重工HNF150M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 254,http://zj.lmjx.net/detail_MTk0NzA=.html,http://zj.lmjx.net/zj_class_22_110_0_24.html
龙工LG45DT III内燃叉车,?整车外形沿用龙工叉车统一的脸谱造型，外观新颖、整车线型简洁流畅、赏心悦目；?采用国际领先人机工程和CAE技术，加大了操作空间，驾驶员更加舒适，有效提高作业效率和安全；?机罩开启角……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
东方红CPC151.5吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
江淮重工CPCD35J内燃叉车,载荷中心mm500最大起升高度mm3000门架倾角度前6/后12长度(无货叉)mm2805宽度(车架)mm1220高度(护顶架)mm2105最小转弯半径mm2575发动机JAC 4……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
大连叉车CPCD160平衡重式内燃叉车(10-15吨),……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
合力1-1.8t内燃平衡重式叉车, 最新技术设计、制造的全新系列叉车，为您提供了卓越的工作性能。HELI叉车高水准的操作性能、舒适的驾驶感受、简易安全的操作，将使您的工作更加得心应手……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
斗山D35S-5内燃平衡重式叉车,主要特点- 优化的操纵舒适度和安全性- 成熟且坚固耐用的组件- 动力强劲、节能和高性能的柴油 和 LPG 发动机，兼具下述特点：低排放，最低限度的振动-更好的维护能力和可维修性-几……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
现代CPC(D)20G/25G柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
华南重工HNF350S石材专用叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
江淮重工CPC（D）15H内燃叉车,型号、规格液力传动CPCD15H机械传动CPC15H动力形式柴油额定载荷kg1500载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2231车体宽度mm1070总……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
大连叉车FD280平衡重式内燃叉车(28-32吨),……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
合力αⅡ系列2-3.5吨平衡重式内燃叉车, 1.圆弧设计，流线造型，美观大方，工艺精湛。 2. 宽视野门架，使操作者能够更好的看清前方。 3. 空气吸入口位于护顶架支柱上方，使发动机免受尘土的困扰，动力性能得以优异的发挥……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
斗山D35S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
现代CPC20E/25E(05S)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
华南重工HNF300S石材专用叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
江淮重工CPC（D）30H内燃叉车,型号、规格液力传动CPCD30H机械传动CPC30H动力形式柴油额定载荷kg3000载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2680车体宽度mm1225总……, 358,http://zj.lmjx.net/detail_MjAzODI=.html,http://zj.lmjx.net/zj_class_22_110_0_25.html
大连叉车FD250平衡重式内燃叉车(23-25吨),……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
合力αⅡ系列4-5吨平衡重式内燃叉车,采用机械传动，选配合力带泵同步器变速箱，性能先进，传动效率高。 2、制动系统采用真空助力制动，操作轻便省力，制动可靠。 3、专门设计的加强型门架强度高，司机视野开阔……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
现代CPC20E/25E(05)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
华南重工HNF250S石材专用叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
江淮重工CPCD30J内燃叉车,载荷中心mm500最大起升高度mm3000门架倾角度前6/后12长度(无货叉)mm2740宽度(车架)mm1150高度(护顶架)mm2090最小转弯半径mm2540发动机JAC 4……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
大连叉车CPCD25平衡重式内燃叉车(2.5吨),……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
合力αⅡ系列5-7吨平衡重式内燃叉车, 1. 整机采用大圆弧流线型造型，美观靓丽； 2.按人机工程学原理设计的操纵系统，方向机可调整角度，驾驶者视野开阔，舒适性好； 3.采用引进日本先进技术生产制造的变速箱，性能可靠；……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
现代HC/HD25G柴油叉车,强劲的发动机系统选用久经市场考验，质量备受用户认可的HMC D4BB系列发动机。强劲的功率储备，无论多么恶劣的工况都从容应对……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
华南重工HNF200S集装箱重箱叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
龙工LG35D（T）III内燃叉车,1. 流畅新颖的造型，具有汽车设计元素配重，个性坚韧、动感十足2. 合理的油路布局和管路设计，降低了油压损耗，防止油温过高3. 高强度整体式发动机机罩和一体冲压成型的安全架在操作中……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
江淮重工CPC（D）33H内燃叉车,……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
大连叉车CPCD20平衡重式内燃叉车(2吨),……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
现代HC/HD25E(07)柴油叉车,强劲的发动机系统发动机系统采用韩国现代本部所用发动机……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
华南重工HNF160S石材专用叉车,1. 采用动力强劲的柴油发动机，工作可靠，经济性好。2. 液力传动，行星式轮边减速器、无级变速，操作简单。3. 采用进口重卡式高放大比制动系统确保重载制动，制动可靠……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
大连叉车FD230平衡重式内燃叉车(23-25吨),……, 350,http://zj.lmjx.net/detail_MjA0NDE=.html,http://zj.lmjx.net/zj_class_22_110_0_26.html
厦工XG580-DT2内燃平衡重式叉车,●标配锡柴CA6110动力、YQX100动力换挡变速箱，具有动力性好，扭矩大，加速快，效率高●采用高位进气方式并配置旋风式二级预滤器，提高进气系统清洁度，大大延长了发动机的使用寿命……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
凯斯588G内燃叉车,特性通过 Tier 3 认证的凯斯发动机非常可靠 在最恶劣环境中也可获得卓越的性能。可选装载控制装置 有助于实现平稳操作，将链条张力降至最低，以节约保养成本……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
林德H160柴油叉车,- 额定功率为129kW的帕金斯发动机，动力强劲，尾气排放符合欧洲III号阶段标准- 变速箱采用全自动三速DANA变速箱，起动平稳柔和- Kessler 重型驱动桥， 湿碟式制动器……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
丰田8FGN15-30内燃平衡重式叉车,型号8FGN158FGN208FGN258FGN30发动机型号4Y4Y4Y4Y额定负载公斤1500200025003000负载中心毫米500500500500全宽A毫米107011……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
大连叉车15吨轻型内燃平衡重叉车,叉车型号：CPCD150设备代码: CD-QB CD-QFB额定起重量(Kg)：15000 最大起升高度(mm)：4000 载荷中心距(mm)：600 最大起升速度(满载)(mm/……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
柳工CPC15内燃平衡重式叉车,可靠： 传动系统采用带同步器的机械变速箱：同步器能使啮合的齿轮同步转动，在换档时避免齿轮撞击，尤其在前后换向时，可使换向平稳，爬坡性能更佳……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
美科斯FD10T/FD15T/FD18T型1-1.8吨柴油(汽油)内燃叉车,1. 进口国产多款发动机可选，动力强劲、经济性好;2. 简洁整齐的管路设计，软、硬管合理布局，减小了管路的压力;3. 整车采用先进的人机工程技术的设计，发动机全浮式减震装置，转向桥……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
宝骊S系列CPC(D)30内燃平衡重式叉车,概要型号CPC(D)30额定载荷kg3000载荷中心距mm500尺寸起升高度 Lift heightmm3000外形尺寸总长mm2740总宽mm1225门架不起升高度mm2080门……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
合力αⅡ系列8-10吨平衡重式内燃叉车, 整机采用大圆弧流线型造型，美观靓丽；部件整体喷丸油漆表面饱满光亮，附着牢固； 2、按人机工程学原理设计的操纵系统，方向机可调整角度，驾驶者视野开阔，舒适性好；  3、引进日本先进……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
斗山D50S-5内燃平衡重式叉车,主要特点- 优化的操纵舒适度和安全性- 成熟且坚固耐用的组件- 动力强劲、节能和高性能的柴油 和 LPG 发动机，兼具下述特点：低排放，最低限度的振动-更好的维护能力和可维修性-几……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
鲁能YN625越野内燃叉车,★采用一拖东方红柴油机，动力强劲。单级三元件变矩器，动力换挡变速箱，结构简单，可靠性高。★单泵分流工作液压系统，节能效果显著。★双密封液压管路接头，解决了渗油漏油问题……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
威盛CPCD250叉车,项目单位CPCD250额定起重量kg25000自重kg34150标准货叉（长X宽X高）mm2400X310X110最小转弯半径mm5900整机外形尺寸mm8700X3000X386……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
山猛CPC30抓管机,主要结构特点：强劲的动力传动 由先进的制造技术和设备生产的优质部件与高品质的发动机完美组合而成的动力、传动装置……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
摩纳凯FD20/FD20T内燃平衡重式叉车,FD30/FD30T主要技术参数 特 性 型 号FD30/FD30T额定载荷Kg3000载重中心距mm500动力形式柴油操作形式座式 性 能行驶速度km/h(满载/空载)液力17/……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
格瑞特CPCD80/CPCD100平衡重式内燃叉车,&mdash;&mdash;选装国产品牌或进口柴油机。&mdash;&mdash;国内最先进液力传动-动力换挡传动系统。&mdash;&mdash;超强车身及工作装置设计……, 1766,http://zj.lmjx.net/detail_MTQ3MDk=.html,http://zj.lmjx.net/zj_class_22_110_0_29.html
